time,altitude,x_position,velocity_x,velocity_y,theta_radians,theta_measured_radians,angular_velocity,angular_acceleration,current_mass,current_moi,current_moment_arm,current_stage,engine_thrust,is_burning,drag_force_y,gimbal_actual_deg,dt
7.8600,21.3942,1.4573,-0.4537,-26.6843,-0.1418,-0.1436,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.8700,21.1261,1.4527,-0.4644,-26.8043,-0.1421,-0.1441,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.8800,20.8569,1.4479,-0.4751,-26.9244,-0.1424,-0.1442,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.8900,20.5864,1.4430,-0.4860,-27.0448,-0.1427,-0.1406,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9000,20.3148,1.4381,-0.4969,-27.1653,-0.1430,-0.1450,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9100,20.0419,1.4330,-0.5078,-27.2860,-0.1432,-0.1405,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9200,19.7679,1.4278,-0.5189,-27.4069,-0.1435,-0.1440,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9300,19.4926,1.4225,-0.5300,-27.5281,-0.1438,-0.1462,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9400,19.2161,1.4171,-0.5412,-27.6494,-0.1441,-0.1446,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9500,18.9384,1.4116,-0.5524,-27.7709,-0.1444,-0.1453,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9600,18.6595,1.4059,-0.5637,-27.8927,-0.1447,-0.1420,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9700,18.3793,1.4002,-0.5751,-28.0146,-0.1449,-0.1443,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9800,18.0979,1.3943,-0.5866,-28.1368,-0.1452,-0.1464,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
7.9900,17.8153,1.3883,-0.5981,-28.2591,-0.1455,-0.1437,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0000,17.5315,1.3822,-0.6097,-28.3817,-0.1458,-0.1449,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0100,17.2465,1.3760,-0.6214,-28.5045,-0.1461,-0.1465,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0200,16.9602,1.3697,-0.6332,-28.6275,-0.1464,-0.1457,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0300,16.6727,1.3632,-0.6450,-28.7507,-0.1466,-0.1459,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0400,16.3840,1.3567,-0.6569,-28.8741,-0.1469,-0.1448,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0500,16.0940,1.3500,-0.6689,-28.9977,-0.1472,-0.1469,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0600,15.8028,1.3432,-0.6810,-29.1216,-0.1475,-0.1473,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0700,15.5103,1.3362,-0.6931,-29.2456,-0.1478,-0.1464,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0800,15.2166,1.3292,-0.7053,-29.3699,-0.1481,-0.1479,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.0900,14.9217,1.3220,-0.7176,-29.4944,-0.1483,-0.1475,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1000,14.6255,1.3147,-0.7299,-29.6192,-0.1486,-0.1498,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1100,14.3280,1.3073,-0.7424,-29.7441,-0.1489,-0.1462,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1200,14.0293,1.2997,-0.7549,-29.8693,-0.1492,-0.1482,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1300,13.7294,1.2921,-0.7675,-29.9947,-0.1495,-0.1505,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1400,13.4282,1.2843,-0.7802,-30.1203,-0.1498,-0.1517,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1500,13.1257,1.2763,-0.7929,-30.2462,-0.1500,-0.1501,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1600,12.8220,1.2683,-0.8057,-30.3723,-0.1503,-0.1511,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1700,12.5170,1.2601,-0.8186,-30.4986,-0.1506,-0.1499,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1800,12.2108,1.2518,-0.8316,-30.6252,-0.1509,-0.1508,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.1900,11.9033,1.2433,-0.8447,-30.7520,-0.1512,-0.1495,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2000,11.5945,1.2348,-0.8578,-30.8790,-0.1515,-0.1550,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2100,11.2844,1.2260,-0.8711,-31.0063,-0.1517,-0.1506,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2200,10.9731,1.2172,-0.8844,-31.1338,-0.1520,-0.1534,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2300,10.6604,1.2082,-0.8978,-31.2615,-0.1523,-0.1527,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2400,10.3466,1.1991,-0.9113,-31.3895,-0.1526,-0.1516,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2500,10.0314,1.1899,-0.9248,-31.5177,-0.1529,-0.1497,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2600,9.7149,1.1805,-0.9385,-31.6462,-0.1532,-0.1538,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2700,9.3972,1.1710,-0.9522,-31.7749,-0.1534,-0.1512,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2800,9.0781,1.1613,-0.9660,-31.9039,-0.1537,-0.1541,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.2900,8.7578,1.1515,-0.9799,-32.0331,-0.1540,-0.1569,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3000,8.4362,1.1416,-0.9939,-32.1625,-0.1543,-0.1545,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3100,8.1132,1.1315,-1.0079,-32.2923,-0.1546,-0.1510,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3200,7.7890,1.1213,-1.0221,-32.4222,-0.1548,-0.1546,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3300,7.4635,1.1109,-1.0363,-32.5525,-0.1551,-0.1552,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3400,7.1367,1.1004,-1.0506,-32.6829,-0.1554,-0.1543,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3500,6.8085,1.0897,-1.0651,-32.8137,-0.1557,-0.1580,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3600,6.4791,1.0789,-1.0796,-32.9447,-0.1560,-0.1543,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3700,6.1483,1.0680,-1.0941,-33.0759,-0.1563,-0.1549,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3800,5.8163,1.0569,-1.1088,-33.2074,-0.1565,-0.1568,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.3900,5.4829,1.0457,-1.1236,-33.3392,-0.1568,-0.1582,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4000,5.1481,1.0343,-1.1384,-33.4713,-0.1571,-0.1567,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4100,4.8121,1.0228,-1.1534,-33.6036,-0.1574,-0.1560,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4200,4.4748,1.0111,-1.1684,-33.7362,-0.1577,-0.1569,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4300,4.1361,0.9992,-1.1836,-33.8690,-0.1580,-0.1588,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4400,3.7960,0.9873,-1.1988,-34.0022,-0.1582,-0.1542,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4500,3.4547,0.9751,-1.2141,-34.1356,-0.1585,-0.1551,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4600,3.1120,0.9628,-1.2295,-34.2693,-0.1588,-0.1570,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4700,2.7680,0.9504,-1.2450,-34.4032,-0.1591,-0.1598,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4800,2.4226,0.9378,-1.2606,-34.5374,-0.1594,-0.1602,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.4900,2.0759,0.9250,-1.2763,-34.6720,-0.1597,-0.1618,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.5000,1.7278,0.9121,-1.2921,-34.8068,-0.1599,-0.1575,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.5100,1.3784,0.8990,-1.3079,-34.9418,-0.1602,-0.1604,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.5200,1.0276,0.8858,-1.3239,-35.0772,-0.1605,-0.1642,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.5300,0.6755,0.8724,-1.3400,-35.2129,-0.1608,-0.1613,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.5400,0.3220,0.8588,-1.3562,-35.3488,-0.1611,-0.1590,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
8.5500,-0.0329,0.8451,-1.3724,-35.4850,-0.1614,-0.1645,-0.0283,0.0000,0.8990,0.0712,0.2176,1.5000,0.0000,0.0000,0.0000,4.5000,0.0100
